,Year,Country,Region,Artist,Song,Artist.gender,Group.Solo,Place,Points,Home.Away.Country,Home.Away.Region,Is.Final,Semi.Final.Number,Song.In.English,Song.Quality,Normalized.Points,energy,duration,acousticness,danceability,tempo,speechiness,key,liveness,time_signature,mode,loudness,valence,Happiness
210,2001,France,Western Europe,Natasha St-Pier,Je n'ai que mon Ñme,NA,NA,4,142,Away,Away,1,NA,1,6.309804612,0.1064467766,0.5709630819,171.09333,0.2076141438,0.3479069857,95.291,0.02688268195,0,0.1604498945,3,1,-4.001,0.2088742714,NA
211,2001,Turkey,Independent,Sedat Yce,Sevgiliye Son,NA,NA,11,41,Away,Away,1,NA,1,2.379620312,0.03073463268,0.396842889,186.1776,0.241818949,0.2243595003,72.973,0.03474001235,0,0.367644352,4,1,-8.442,0.1144124924,NA
212,2001,United Kingdom,Independent,Lindsay Dracass,No Dream Impossible,NA,NA,15,28,Away,Away,1,NA,1,0.7229650966,0.02098950525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.890681818
213,2001,Slovenia,Former Yugoslavia,Nu?a Derenda,Energy,NA,NA,7,70,Away,Away,1,NA,1,3.267965199,0.05247376312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,2001,Poland,Former Socialist Bloc,PIASEK,2 Long,NA,NA,20,11,Away,Away,1,NA,1,0.8126131848,0.008245877061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,2001,Germany,Western Europe,Michelle,Wer Liebe lebt,NA,NA,8,66,Away,Away,1,NA,1,2.691923363,0.04947526237,0.7554498776,246.93506,0.5102761258,0.4102492043,75.504,0.03478432769,8,0.3465550369,4,1,-5.036,0.2398757583,4.668666667
216,2001,Estonia,Former Socialist Bloc,"Tanel Padar, Dave Benton, 2XL",Everybody,NA,NA,1,198,Away,Away,1,NA,1,8.741044234,0.1484257871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,2001,Malta,Western Europe,Fabrizio Faniello,Another Summer Night,NA,NA,9,48,Away,Away,1,NA,1,2.048027627,0.035982009,0.9830467704,318.22667,0.001057019416,0.7720532199,125.994,0.04769213506,9,0.3043948031,4,0,-8.259,0.8657015465,5.540338983
218,2001,Greece,Western Europe,Antique,Die for You,NA,NA,3,147,Away,Away,1,NA,1,7.466842307,0.1101949025,0.962036663,177.21279,0.0354740423,0.5528338913,124.011,0.04190408634,11,0.1711935032,4,0,-4.193,0.7533316053,5.353957447
219,2001,Denmark,Scandinavia,Rollo & King,Never Ever Let You Go,NA,NA,2,177,Home,Home,1,NA,1,7.378644599,0.1326836582,0.8515220244,181.38231,0.0177924717,0.7058541009,108.006,0.04593768704,10,0.07279632979,4,1,-7.349,0.7975104395,5.370181818
220,2000,Israel,Independent,PingPong,Sameyakh,NA,NA,22,7,Away,Away,1,NA,0,0.1991635471,0.005028735632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,2000,Netherlands,Western Europe,Linda Wagenmakers,No Goodbyes,NA,NA,13,40,Away,Away,1,NA,1,1.69080586,0.02873563218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,2000,United Kingdom,Independent,Nicki French,Don't Play That Song Again,NA,NA,16,28,Away,Away,1,NA,1,0.8284788228,0.02011494253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.362432432
223,2000,Estonia,Former Socialist Bloc,Ines,Once in a Lifetime,NA,NA,4,98,Away,Away,1,NA,1,3.519946265,0.07040229885,0.7854835282,289.97034,0.001128358465,0.7644603248,124.975,0.04439896858,1,0.09706761287,4,1,-8.862,0.7559509879,5.579173554
224,2000,France,Western Europe,Sofia Mestari,On aura le ciel,NA,NA,23,5,Away,Away,1,NA,0,0.4459478225,0.003591954023,0.5210097128,214.63619,0.1173033125,0.6809098749,93.983,0.03323605235,1,0.08588333331,4,0,-9.963,0.8131432751,4.9228
225,2000,Romania,Former Socialist Bloc,Taxi,The Moon,NA,NA,17,25,Away,Away,1,NA,1,1.463541437,0.01795977011,0.4464424311,158.17333,0.5131180781,0.5041636416,91.459,0.02405864736,9,0.1389751221,4,1,-8.463,0.3087907734,NA
226,2000,Malta,Western Europe,Claudette Pace,Desire,NA,NA,8,73,Away,Away,1,NA,1,2.879724443,0.05244252874,0.6073388623,178.82231,0.149342639,0.5585978437,96.785,0.04767056145,0,0.1101391628,4,1,-6.531,0.2957341729,5.655550239
227,2000,Norway,Scandinavia,Charmed,My Heart Goes Boom,NA,NA,11,57,Away,Home,1,NA,1,2.027866312,0.04094827586,0.8739587678,183.15855,0.03992694964,0.6422235459,105.011,0.02892604272,11,0.07681312976,4,1,-5.39,0.8206293335,NA
228,2000,Russia,Former Socialist Bloc,Alsou,Solo,NA,NA,2,155,Away,Away,1,NA,1,7.190000518,0.1113505747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2000,Belgium,Western Europe,Nathalie Sorce,Envie de vivre,NA,NA,24,2,Away,Away,1,NA,0,-0.09991203482,0.001436781609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2000,Cyprus,Independent,Voice,Nomiza,NA,NA,21,8,Away,Away,1,NA,0,0.8723086417,0.005747126437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.071349206
231,2000,Iceland,Scandinavia,August & Telma,Tell Me!,NA,NA,12,45,Away,Home,1,NA,1,1.413492123,0.03232758621,0.8766850046,177.33333,0.007360295231,0.4883472776,145.398,0.05340940357,9,0.1035797376,4,1,-7.442,0.4210313722,NA
232,2000,Spain,Western Europe,Serafn Zubiri,Colgado de un sue_o,NA,NA,18,18,Away,Away,1,NA,0,0.9462337286,0.01293103448,0.5902964,188.18567,0.4776198408,0.5665252747,114.672,0.02768449098,4,0.1849615803,4,0,-7.749,0.3898069274,NA
233,2000,Denmark,Scandinavia,Olsen Brothers,Fly on the Wings of Love,NA,NA,1,195,Away,Home,1,NA,1,7.721898656,0.1400862069,0.8089269658,184.34567,0.02847881585,0.7433060004,104.022,0.04716396473,2,0.05739583026,4,1,-5.895,0.3024775649,5.877204301
234,2000,Germany,Western Europe,Stefan Raab,Wadde hadde dudde da?,NA,NA,5,96,Away,Away,1,NA,0,4.212344176,0.06896551724,0.8896723004,181.09497,0.0742285471,0.7258394882,117.805,0.04797030732,0,0.2758101473,4,1,-6.169,0.8156567465,5.174054054
235,2000,Switzerland,Western Europe,Jane Bogaert,La vita cos'_?,NA,NA,20,14,Away,Away,1,NA,0,0.5436446377,0.01005747126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,2000,Croatia,Former Yugoslavia,Goran Karan,Kad zaspu an?eli,NA,NA,9,70,Away,Away,1,NA,0,3.631420066,0.05028735632,0.6319102543,183.69333,0.1985508474,0.5903583437,76.048,0.03244171207,2,0.2237279571,4,1,-7.551,0.4180720414,4.778888889
237,2000,Sweden,Scandinavia,Roger Pontare,When Spirits Are Calling My Name,NA,NA,7,88,Home,Home,1,NA,1,3.324547632,0.0632183908,0.8422699683,182.81333,0.07631030602,0.3579007689,122.562,0.06607800809,7,0.2457356587,4,0,-3.755,0.6741760194,5.578461538
238,2000,Macedonia,Former Yugoslavia,XXL,100% te ljubam,NA,NA,15,29,Away,Away,1,NA,1,1.974456546,0.02083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.061904762
239,2000,Finland,Independent,Nina str”m,A Little Bit,NA,NA,18,18,Away,Away,1,NA,1,0.2265166257,0.01293103448,0.5797310674,340.98617,0.03151963455,0.4428493607,76.309,0.1067495405,10,0.1438378161,4,0,-7.222,0.4668095905,NA
240,2000,Latvia,Former Socialist Bloc,Brainstorm,My Star,NA,NA,3,136,Away,Away,1,NA,1,5.638816726,0.09770114943,0.8506004158,185.87537,0.1108783002,0.5521568879,135.189,0.03401973415,5,0.1454674145,4,1,-6.735,0.3613067092,5.646158192
241,2000,Turkey,Independent,Pnar Ayhan & The SOS,Yorgunum Anla,NA,NA,10,59,Away,Away,1,NA,1,3.108407063,0.04238505747,0.700393992,232.37333,0.02976104654,0.6222383079,79.023,0.03657283497,7,0.2035947924,4,0,-6.974,0.2044947912,NA
242,2000,Ireland,Independent,Eamonn Toal,Millennium of Love,NA,NA,6,92,Away,Away,1,NA,1,3.665863646,0.06609195402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,2000,Austria,Western Europe,The Rounder Girls,All To You,NA,NA,14,34,Away,Away,1,NA,1,1.681527412,0.02442528736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,1999,Lithuania,Former Socialist Bloc,Aist?,Strazdas,NA,NA,20,13,Away,Away,1,NA,0,0.7364680404,0.009745127436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1999,Belgium,Western Europe,Vanessa Chinitor,Like The Wind,NA,NA,13,38,Away,Away,1,NA,1,1.351198877,0.02848575712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.534216867
246,1999,Spain,Western Europe,Lydia,No quiero escuchar,NA,NA,23,1,Away,Away,1,NA,0,0.1867686914,0.0007496251874,0.4917144008,241.89333,0.30514828,0.6527844581,87.998,0.0248225395,3,0.08353500665,4,0,-9.411,0.4144864969,5.908571429
247,1999,Croatia,Former Yugoslavia,Doris Dragovi?,Marija Magdalena,NA,NA,4,118,Away,Away,1,NA,0,5.6262171,0.08845577211,0.895149691,183.13333,0.09950705539,0.581318045,119.991,0.04182387487,9,0.1964424717,4,1,-7.726,0.6607231322,NA
248,1999,United Kingdom,Independent,Precious,Say It Again,NA,NA,12,38,Away,Away,1,NA,1,1.125815549,0.02848575712,0.7224436778,177.38558,0.02300341629,0.7003980294,89.349,0.06119641009,10,0.2679040527,4,0,-5.611,0.6243161058,5.479811321
249,1999,Slovenia,Former Yugoslavia,Darja ?vajger,For A Thousand Years,NA,NA,11,50,Away,Away,1,NA,1,2.278188699,0.03748125937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,1999,Turkey,Independent,Tu?ba _nal,D”n Artk,NA,NA,16,21,Away,Away,1,NA,0,1.399909766,0.01574212894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,1999,Norway,Scandinavia,Stig Van Eijk,Living My Life Without You,NA,NA,14,35,Away,Away,1,NA,1,1.061017663,0.02623688156,0.7730538946,180.46803,0.4457242082,0.8211190084,116.011,0.03883048092,11,0.07045089184,4,0,-5.569,0.9331347168,NA
252,1999,Denmark,Scandinavia,Trine Jepsen & Michael Teschl,This Time I Mean It,NA,NA,8,71,Away,Away,1,NA,1,2.398003645,0.05322338831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,1999,France,Western Europe,Nayah,Je veux donner ma voix,NA,NA,19,14,Away,Away,1,NA,0,0.2737819925,0.01049475262,0.5547697067,185.03946,0.02027040005,0.5936245633,85,0.03435625265,0,0.1003642218,4,1,-7.256,0.1191819908,NA
254,1999,Netherlands,Western Europe,Marlayne,One Good Reason,NA,NA,8,71,Away,Away,1,NA,1,2.750627931,0.05322338831,0.8201145126,180.80317,0.0917133463,0.5673232321,95.056,0.03067282926,10,0.129978948,4,0,-9.304,0.406128974,5.787942584
255,1999,Poland,Former Socialist Bloc,Mietek Szcze?niak,Przytul mnie mocno,NA,NA,18,17,Away,Away,1,NA,0,1.039965675,0.01274362819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,1999,Iceland,Scandinavia,Selma,All Out of Luck,NA,NA,2,146,Away,Away,1,NA,1,6.218323906,0.1094452774,0.8753771758,207.0751,0.009926356774,0.5589113192,131.847,0.03885066251,9,0.3282609088,4,1,-8.749,0.5031897253,5.517346939
257,1999,Cyprus,Independent,Marlain,Tha 'ne erotas,NA,NA,22,2,Away,Away,1,NA,0,0.8582251771,0.001499250375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,1999,Sweden,Scandinavia,Charlotte Nilsson,Take Me to Your Heaven,NA,NA,1,163,Away,Away,1,NA,1,7.010302826,0.1221889055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.671927711
259,1999,Portugal,Western Europe,Rui Bandeira,Como tudo come_ou,NA,NA,21,12,Away,Away,1,NA,0,0.5039955644,0.008995502249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,1999,Ireland,Independent,The Mullans,When You Need Me,NA,NA,17,18,Away,Away,1,NA,1,0.2299338166,0.01349325337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1999,Austria,Western Europe,Bobbie Singer,Reflection,NA,NA,10,65,Away,Away,1,NA,1,2.695693489,0.04872563718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.504590164
262,1999,Israel,Independent,Eden,Yom Huledet (Happy Birthday),NA,NA,5,93,Home,Home,1,NA,1,4.586982468,0.06971514243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,1999,Malta,Western Europe,Times Three,Believe 'n Peace,NA,NA,15,32,Away,Away,1,NA,1,1.394348992,0.023988006,0.7980753239,184.04,0.006397741849,0.6885899856,129.037,0.03234026569,11,0.2273365843,4,0,-6.187,0.3918834519,NA
264,1999,Germany,Western Europe,Srpriz,Reise nach Jerusalem -,NA,NA,3,140,Away,Away,1,NA,1,6.102540263,0.1049475262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,1999,Bosnia and Herzegovina,Former Yugoslavia,Dino & B_atrice,Putnici,NA,NA,7,86,Away,Away,1,NA,0,3.864249615,0.06446776612,0.8382213098,182.78703,0.1190712255,0.6572727773,86.031,0.0769565243,11,0.1239731107,4,0,-10.98,0.5077234591,5.645777778
266,1999,Estonia,Former Socialist Bloc,Evelin Samuel & Camille,Diamond of Night,NA,NA,6,90,Away,Away,1,NA,1,4.20164988,0.06746626687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,1998,Croatia,Former Yugoslavia,Danijela,Neka mi ne svane,NA,NA,5,131,Away,Away,1,NA,0,5.629300311,0.09034482759,0.4135017465,177.64,0.9123143769,0.5169093677,121.708,0.03152553366,1,0.09312983181,4,1,-8.708,0.2562577205,5.547391304
268,1998,Greece,Western Europe,Thalassa,Mia Krifi Evesthisia,NA,NA,20,12,Away,Away,1,NA,0,0.7204697141,0.008275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1998,France,Western Europe,Marie Line,O† aller,NA,NA,24,3,Away,Away,1,NA,0,-0.1879933612,0.002068965517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,1998,Spain,Western Europe,Mikel Herzog,ëQu_ voy a hacer sin ti?,NA,NA,16,21,Away,Away,1,NA,0,0.8060210014,0.01448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,1998,Switzerland,Western Europe,Gunvor,Lass' ihn,NA,NA,25,0,Away,Away,1,NA,0,-0.1691169089,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,1998,Slovakia,Former Socialist Bloc,Katarna Hasprov_,Modlitba,NA,NA,21,8,Away,Away,1,NA,0,0.2535292087,0.005517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,1998,Poland,Former Socialist Bloc,Sixteen,To takie proste,NA,NA,17,19,Away,Away,1,NA,0,1.091904294,0.01310344828,0.7474215351,174.17333,0.06231320043,0.6880347246,100.094,0.02399435858,5,0.2668511076,4,0,-6.065,0.6560107,5.096
274,1998,Israel,Independent,Dana International,Diva,NA,NA,1,172,Away,Away,1,NA,0,7.43620234,0.1186206897,0.9173736156,182.51855,0.1258709393,0.5415165195,134.032,0.03285106844,4,0.3074226903,4,0,-8.033,0.5793857901,5.670540541
275,1998,Germany,Western Europe,Guildo Horn,Guildo hat euch lieb!,NA,NA,7,86,Away,Away,1,NA,0,3.388051402,0.05931034483,0.9410777325,227.46231,0.01073133544,0.6746827975,129.039,0.03858519635,2,0.08547583387,4,1,-7.473,0.9228593358,4.790612245
276,1998,Malta,Western Europe,Chiara,The One That I Love,NA,NA,3,165,Away,Away,1,NA,1,6.743594544,0.1137931034,0.3859847038,185.0917,0.4527462702,0.5339596769,101.903,0.02984057446,4,0.06928198494,4,1,-7.441,0.06111682973,5.582201835
277,1998,Hungary,Former Socialist Bloc,Charlie,A holnap m_r nem lesz szomor£,NA,NA,23,4,Away,Away,1,NA,0,0.1512448256,0.00275862069,0.4761425079,185.04,0.01817702942,0.3991929724,100.567,0.0284838495,5,0.1262709086,3,1,-7.494,0.4487493414,5.467924528
278,1998,Slovenia,Former Yugoslavia,Vili Resnik,Naj bogovi sli?ijo,NA,NA,18,17,Away,Away,1,NA,0,1.002361499,0.01172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,1998,Ireland,Independent,Dawn Martin,Is Always Over Now?,NA,NA,9,64,Away,Away,1,NA,1,2.53520491,0.04413793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,1998,Portugal,Western Europe,Alma Lusa,Se eu te pudesse abra_ar,NA,NA,12,36,Away,Away,1,NA,0,1.371953334,0.02482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,1998,Romania,Former Socialist Bloc,M?lina Olinescu,Eu cred,NA,NA,22,6,Away,Away,1,NA,0,-0.03933107068,0.004137931034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1998,United Kingdom,Independent,Imaani,Where Are You?,NA,NA,2,166,Home,Home,1,NA,1,6.615834502,0.1144827586,0.8422089523,194.93986,0.003663868423,0.6347536178,125.975,0.05614161308,7,0.1765196568,4,0,-6.89,0.5778025535,5.433885714
283,1998,Cyprus,Independent,Michalis Hadjiyiannis,Genesis,NA,NA,11,37,Away,Away,1,NA,0,1.793670921,0.02551724138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,1998,Netherlands,Western Europe,Edsilia,Hemel en aarde,NA,NA,4,150,Away,Away,1,NA,0,6.141194058,0.1034482759,0.9395948197,180.44,0.1819720734,0.5977068017,95.011,0.05124197297,6,0.3606759715,4,0,-4.638,0.4753222815,5.435384615
285,1998,Sweden,Scandinavia,Jill Johnson,KÊrleken Êr,NA,NA,10,53,Away,Away,1,NA,0,2.134175306,0.03655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.462148148
286,1998,Belgium,Western Europe,M_lanie Cohl,Dis oui,NA,NA,6,122,Away,Away,1,NA,0,4.582208937,0.08413793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,1998,Finland,Independent,Edea,Aava,NA,NA,15,22,Away,Away,1,NA,0,0.6249475408,0.01517241379,0.5365990893,181.53905,0.0483161606,0.5101793476,105.093,0.02592847054,0,0.08789684413,4,1,-9.18,0.2228194692,NA
288,1998,Norway,Scandinavia,Lars Fredriksen,Alltid sommer,NA,NA,8,79,Away,Away,1,NA,0,3.4885717,0.05448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1998,Estonia,Former Socialist Bloc,Koit Toome,Mere lapsed,NA,NA,12,36,Away,Away,1,NA,0,1.60757828,0.02482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1998,Turkey,Independent,Tzmen,Unutamazsn,NA,NA,14,25,Away,Away,1,NA,0,1.527457328,0.01724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.364444444
291,1998,Macedonia,Former Yugoslavia,Vlado Janevski,"Ne zori, zoro",NA,NA,19,16,Away,Away,1,NA,0,1.089252182,0.01103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,2011,Austria,Western Europe,Nadine Beiler,The Secret Is Love,NA,NA,18,64,Away,Home,1,NA,1,1.349382957,0.02566158781,0.4265244247,186.21293,0.1311207774,0.5446106643,122.659,0.03323503158,2,0.1025924718,4,1,-8.659,0.04695633375,5.650384615
293,2011,Azerbaijan,Former Socialist Bloc,Ell & Nikki,Running Scared,NA,NA,1,221,Away,Away,1,NA,1,5.197069278,0.08861267041,0.7456595421,180.63628,0.007616064895,0.461092178,85.954,0.02811122392,0,0.3606557453,4,1,-4.342,0.2464627971,4.992432432
294,2011,Bosnia and Herzegovina,Former Yugoslavia,Dino Merlin,Love In Rewind,NA,NA,6,125,Away,Away,1,NA,1,2.897311915,0.05012028869,0.7306845938,175.93424,0.3004108593,0.4080669527,168.48,0.05799745545,6,0.05638018314,4,0,-6.793,0.4973938156,5.605205479
295,2011,Denmark,Scandinavia,A Friend In London,New Tomorrow,NA,NA,5,134,Away,Away,1,NA,1,3.2978751,0.05372894948,0.7630078372,180.44458,0.2523856529,0.487463691,147.288,0.03140961686,7,0.08629202715,4,1,-5.804,0.4840625754,5.447608696
296,2011,Estonia,Former Socialist Bloc,Getter Jaani,Rockefeller Street,NA,NA,24,44,Away,Away,1,NA,1,0.9148616861,0.01764234162,0.8872295286,192.9927,0.2279856111,0.8014913428,130.163,0.06107356518,3,0.09007608395,4,0,-3.86,0.8099160445,5.562097902
297,2011,Finland,Scandinavia,Paradise Oskar,Da Da Dam,NA,NA,21,57,Away,Away,1,NA,1,1.368628094,0.02285485164,0.489864199,186.04363,0.2125500875,0.5229700237,72.995,0.02909829998,2,0.09848477711,4,1,-9.076,0.2516256246,5.41027027
298,2011,France,Western Europe,Amaury Vorobjov,Get You,NA,NA,15,82,Away,Home,1,NA,1,1.851171871,0.03287890938,0.6679630704,180.34893,0.01008168639,0.7061192664,123.002,0.0495790285,2,0.6306834728,4,1,-10.214,0.526087515,NA
299,2011,Georgia,Former Socialist Bloc,Eldrine,One More Day,NA,NA,9,110,Away,Away,1,NA,1,2.349623727,0.04410585405,0.8339977702,180.16608,0.07028635008,0.6234854007,116.062,0.06019261467,8,0.07597000292,4,1,-8.23,0.6366632475,5.233963964
300,2011,Germany,Western Europe,Lena,Taken By A Stranger,NA,NA,10,107,Home,Home,1,NA,1,2.588371094,0.04290296712,0.4374177663,217.17007,0.1631121667,0.6810588033,160.157,0.02851153846,10,0.987509888,3,1,-11.331,0.6220157999,5.370866142
301,2011,Greece,Western Europe,Loucas Yiorkas feat. Stereo Mike,Watch My Dance,NA,NA,7,120,Away,Home,1,NA,1,2.40219766,0.04811547715,0.8802640284,183.02803,0.01982551582,0.5520948436,134.074,0.04908999679,10,0.05953466853,4,0,-4.861,0.5348169393,NA
302,2011,Hungary,Former Socialist Bloc,Kati Wolf,What About My Dreams?,NA,NA,22,53,Away,Away,1,NA,1,1.121958299,0.02125100241,0.9327159661,249.97986,0.1272622801,0.5109187562,126.004,0.09190249885,4,0.08384599442,4,0,-4.193,0.4456839253,5.256435644
303,2011,Iceland,Scandinavia,Sjonni's Friends,Coming Home,NA,NA,20,61,Away,Away,1,NA,1,1.328160666,0.02445870088,0.7368054028,182.16127,0.0310181782,0.636703431,91.951,0.03347882286,11,0.1580009818,4,0,-6.284,0.79390018,NA
304,2011,Ireland,Independent,Jedward,Lipstick,NA,NA,8,119,Away,Away,1,NA,1,2.85778722,0.04771451484,0.8590963963,174.93868,0.01665104298,0.6183498812,138.049,0.06662292879,8,0.280766502,4,1,-5.483,0.714611869,5.448865979
305,2011,Italy,Western Europe,Raphael Gualazzi,Madness Of Love,NA,NA,2,189,Away,Home,1,NA,1,4.272874261,0.0757818765,0.2580915219,211.99955,0.9079247579,0.3852649849,88.347,0.04005390355,0,0.1476851306,4,1,-15.805,0.2396297211,5.341746032
306,2011,Lithuania,Former Socialist Bloc,Evelina Sa_enko,C'est Ma Vie,NA,NA,19,63,Away,Away,1,NA,1,1.261523185,0.0252606255,0.2799686582,185.86077,0.1789009498,0.3173283509,81.882,0.03122733887,9,0.1992498315,4,1,-9.742,0.05617820589,NA
307,2011,Moldova,Former Socialist Bloc,Zdob _i Zdub,So Lucky,NA,NA,12,97,Away,Away,1,NA,1,2.089709181,0.03889334403,0.8953132585,229.74667,0.002116999842,0.7374499231,148.008,0.05682659785,4,0.1025445764,4,0,-4.338,0.7163659875,NA
308,2011,Romania,Former Socialist Bloc,Hotel FM,Change,NA,NA,17,77,Away,Away,1,NA,1,1.759468229,0.03087409783,0.7869559333,184.34567,0.1849488357,0.6792737861,139.971,0.03722244182,2,0.06874893463,4,1,-4.549,0.5247957216,5.450178571
309,2011,Russia,Former Socialist Bloc,Alexej Vorobjov,Get You,NA,NA,16,77,Away,Away,1,NA,1,1.511669586,0.03087409783,0.6679630704,180.34893,0.01008168639,0.7061192664,123.002,0.0495790285,2,0.6306834728,4,1,-10.214,0.526087515,NA
310,2011,Serbia,Former Yugoslavia,Nina,_aroban,NA,NA,14,85,Away,Away,1,NA,0,1.81335019,0.03408179631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.386153846
311,2011,Slovenia,Former Yugoslavia,Maja Keuc,No One,NA,NA,13,96,Away,Away,1,NA,1,2.329107098,0.03849238172,0.8092555715,181.98667,0.02744508279,0.4160435342,88.213,0.0344306511,1,0.12173032,4,1,-3.279,0.3098323846,5.58
312,2011,Spain,Western Europe,Luca P_rez,Que Me Quiten Lo Bailao,NA,NA,23,50,Away,Home,1,NA,0,1.117168186,0.02004811548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,2011,Sweden,Scandinavia,Eric Saade,Popular,NA,NA,3,185,Away,Away,1,NA,1,4.409614533,0.07417802727,0.9722266745,180.00045,0.01204164768,0.5368626354,125.044,0.1008814164,9,0.1031550184,4,1,-4.05,0.3701571244,5.674379562
314,2011,Switzerland,Western Europe,Anna Rossinelli,In Love For A While,NA,NA,25,19,Away,Home,1,NA,1,0.4385314447,0.007618283881,0.3855198328,168.94921,0.1359502495,0.760114935,127.858,0.03741538201,9,0.09847133114,4,1,-6.974,0.7404400655,5.51232
315,2011,Ukraine,Former Socialist Bloc,Mika Newton,Angel,NA,NA,4,159,Away,Away,1,NA,1,3.377573814,0.06375300722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,2011,United Kingdom,Western Europe,Blue,I Can,NA,NA,11,100,Away,Home,1,NA,1,2.515069586,0.04009623095,0.7031300466,189.13333,0.2202650411,0.6100960419,90.003,0.03783076488,10,0.1634785376,4,1,-7.738,0.5994633079,5.216850394
317,2012,Azerbaijan,Former Socialist Bloc,Sabina Babayeva,When the Music Dies,NA,NA,5,146,Home,Home,1,NA,1,3.515672565,0.06157635468,0.3618358302,201.85501,0.4587006786,0.4101709975,87.519,0.03749382211,11,0.08995882174,3,0,-8.548,0.2771856488,5.592164948
318,2012,Albania,Former Socialist Bloc,Rona Nishliu,Suus,NA,NA,4,150,Away,Home,1,NA,0,2.953045924,0.05993431856,0.280160592,184.43864,0.4147199326,0.4541578049,76.063,0.03308317856,10,0.141944534,3,0,-10.337,0.05719483909,4.941052632
319,2012,Bosnia and Herzegovina,Former Yugoslavia,Maya Sar,Korake ti znam,NA,NA,18,55,Away,Home,1,NA,0,1.019267237,0.02257799672,0.3403926095,181.77791,0.7357585773,0.3786325053,123.496,0.03237333112,9,0.2432385742,4,1,-7.992,0.2459199914,5.031612903
